-1.000000000000000000e+03,0.000000000000000000e+00
-7.500000000000000000e+02,2.500000000000000000e-01
-5.000000000000000000e+02,5.000000000000000000e-01
-2.500000000000000000e+02,7.500000000000000000e-01
0.000000000000000000e+00,1.000000000000000000e+00
3.491525423728813848e+02,1.250000000000000000e+00
7.755102040816325371e+02,1.500000000000000000e+00
1.201704545454545269e+03,1.750000000000000000e+00
1.627937831690674557e+03,2.000000000000000000e+00
2.054397270659590504e+03,2.250000000000000000e+00
2.480856709628506451e+03,2.500000000000000000e+00
2.907316148597422398e+03,2.750000000000000000e+00
3.333775587566337890e+03,3.000000000000000000e+00
3.760235026535253837e+03,3.250000000000000000e+00
4.186694465504169784e+03,3.500000000000000000e+00
4.613153904473085277e+03,3.750000000000000000e+00
5.039613343442001678e+03,4.000000000000000000e+00
5.466072782410918080e+03,4.250000000000000000e+00
